date,amount,income,food,transport,shopping,savings,budget,month,day,is_overspent,category_Bills & Utilities,category_Dining Out,category_Education,category_Entertainment,category_Food & Dining,category_Groceries,category_Healthcare,category_Insurance,category_Investments,category_Rent,category_Shopping,category_Transport,category_Transportation,category_Travel,category_Utilities,payment_method_Cash,payment_method_Credit (Amex),payment_method_Credit (Discover),payment_method_Credit (Mastercard),payment_method_Credit (Visa),payment_method_Credit Card,payment_method_Debit (Mastercard),payment_method_Debit (Prepaid) (Mastercard),payment_method_Debit (Prepaid) (Visa),payment_method_Debit (Visa),payment_method_Debit Card,payment_method_Mobile Wallet,payment_method_Net Banking,payment_method_UPI,day_type_Weekday,day_type_Weekend,cluster
1999-03-01,500.45,3617.6,125.11,50.04,150.14,763.3,2713.2,3,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2
1999-03-01,418.53,6200.0,104.63,41.85,125.56,477.32,4650.0,3,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2
1999-04-01,161.52,1800.4,40.38,16.15,48.46,302.23,1350.3,4,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2
1999-04-01,758.33,7902.4,189.58,75.83,227.5,1692.24,5926.8,4,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2
1999-04-01,813.95,8699.6,203.49,81.4,244.18,1203.27,6524.7,4,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2
1999-04-01,363.61,4501.6,90.9,36.36,109.08,582.92,3376.2,4,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2
1999-04-01,93.7,1835.6,23.42,9.37,28.11,133.75,1376.7,4,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2
1999-05-01,1258.06,9522.4,314.52,125.81,377.42,1860.9,7141.8,5,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2
1999-05-01,945.01,7760.0,236.25,94.5,283.5,901.64,5820.0,5,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2
1999-05-01,419.14,10268.0,104.78,41.91,125.74,1662.28,7701.0,5,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,2
1999-05-01,682.96,5105.6,170.74,68.3,204.89,465.73,3829.2,5,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2
1999-05-01,467.57,3600.0,116.89,46.76,140.27,611.46,2700.0,5,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2
1999-06-01,647.57,6880.0,161.89,64.76,194.27,1152.3,5160.0,6,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2
1999-06-01,300.2,2180.4,75.05,30.02,90.06,247.63,1635.3,6,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2
1999-06-01,1527.31,12361.2,381.83,152.73,458.19,1951.91,9270.9,6,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2
1999-06-01,636.25,5160.0,159.06,63.62,190.88,755.06,3870.0,6,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2
1999-06-01,700.36,5641.2,175.09,70.04,210.11,811.69,4230.9,6,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2
1999-06-01,2.96,44.0,0.74,0.3,0.89,8.38,33.0,6,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2
1999-07-01,310.78,5900.4,77.69,31.08,93.23,465.8,4425.3,7,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2
1999-07-01,190.0,2246.4,47.5,19.0,57.0,355.46,1684.8,7,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2
1999-08-01,102.48,1560.0,25.62,10.25,30.74,173.23,1170.0,8,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
1999-08-01,548.14,4604.0,137.04,54.81,164.44,885.1,3453.0,8,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,2
1999-08-01,566.92,6884.4,141.73,56.69,170.08,418.16,5163.3,8,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,2
1999-08-01,1741.01,13954.4,435.25,174.1,522.3,2572.56,10465.8,8,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2
1999-09-01,118.57,2652.4,29.64,11.86,35.57,247.65,1989.3,9,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2
1999-09-01,563.92,6288.4,140.98,56.39,169.18,585.64,4716.3,9,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2
1999-09-01,487.86,3584.8,121.96,48.79,146.36,762.65,2688.6,9,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2
1999-09-01,384.9,4873.6,96.22,38.49,115.47,334.76,3655.2,9,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2
1999-09-01,507.6,5699.2,126.9,50.76,152.28,791.82,4274.4,9,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2
1999-09-01,574.67,4556.4,143.67,57.47,172.4,682.95,3417.3,9,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2
1999-10-01,1.55,22.8,0.39,0.16,0.46,4.17,17.1,10,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2
1999-10-01,0.61,8.8,0.15,0.06,0.18,1.29,6.6,10,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2
1999-10-01,440.97,5360.0,110.24,44.1,132.29,312.89,4020.0,10,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
1999-10-01,206.6,3880.0,51.65,20.66,61.98,234.07,2910.0,10,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
1999-11-01,231.65,2080.0,57.91,23.17,69.5,180.93,1560.0,11,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2
1999-11-01,418.96,3820.0,104.74,41.9,125.69,806.41,2865.0,11,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2
1999-11-01,655.47,9708.8,163.87,65.55,196.64,516.74,7281.6,11,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2
1999-11-01,551.32,4797.6,137.83,55.13,165.4,250.89,3598.2,11,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2
1999-11-01,234.34,3160.0,58.58,23.43,70.3,632.45,2370.0,11,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2
1999-12-01,82.74,1742.0,20.68,8.27,24.82,187.01,1306.5,12,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2
1999-12-01,529.43,4320.0,132.36,52.94,158.83,676.24,3240.0,12,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2
1999-12-01,957.86,9572.8,239.46,95.79,287.36,1803.48,7179.6,12,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2
1999-12-01,654.62,13960.0,163.66,65.46,196.39,1599.76,10470.0,12,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2
1999-12-01,381.84,6168.8,95.46,38.18,114.55,639.92,4626.6,12,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2
1999-12-01,1248.7,11320.0,312.18,124.87,374.61,1803.42,8490.0,12,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2
1999-12-01,1230.88,15839.2,307.72,123.09,369.26,2769.44,11879.4,12,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2
2000-01-01,894.65,22277.2,223.66,89.46,268.4,3022.74,16707.9,1,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2
2000-01-01,1304.25,9927.6,326.06,130.43,391.28,1823.33,7445.7,1,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,2
2000-01-01,364.19,5840.0,91.05,36.42,109.26,527.23,4380.0,1,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2
2000-01-01,434.44,7497.6,108.61,43.44,130.33,927.76,5623.2,1,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2
2000-01-01,146.3,2386.4,36.58,14.63,43.89,207.4,1789.8,1,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,2
2000-02-01,1.48,12.4,0.37,0.15,0.44,0.9,9.3,2,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2
2000-02-01,1.32,29.2,0.33,0.13,0.4,4.25,21.9,2,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2
2000-02-01,974.29,8270.8,243.57,97.43,292.29,439.87,6203.1,2,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2
